@RELATION training_keyboard

    @ATTRIBUTE pacman_posx NUMERIC
    @ATTRIBUTE pacman_posy NUMERIC
    @ATTRIBUTE go_north {0,1}
    @ATTRIBUTE go_south {0,1}
    @ATTRIBUTE go_east {0,1}
    @ATTRIBUTE go_west {0,1}
    @ATTRIBUTE stop {0,1}
    @ATTRIBUTE living_ghosts_1 {1, 0}
    @ATTRIBUTE ghost_1_posx NUMERIC
    @ATTRIBUTE ghost_1_posy NUMERIC
    @ATTRIBUTE living_ghosts_2 {1, 0}
    @ATTRIBUTE ghost_2_posx NUMERIC
    @ATTRIBUTE ghost_2_posy NUMERIC
    @ATTRIBUTE living_ghosts_3 {1, 0}
    @ATTRIBUTE ghost_3_posx NUMERIC
    @ATTRIBUTE ghost_3_posy NUMERIC
    @ATTRIBUTE living_ghosts_4 {1, 0}
    @ATTRIBUTE ghost_4_posx NUMERIC
    @ATTRIBUTE ghost_4_posy NUMERIC
    @ATTRIBUTE distance_dot NUMERIC
    @ATTRIBUTE score NUMERIC
    @ATTRIBUTE move {North, South, East, West, Stop}
    @ATTRIBUTE next_score NUMERIC
    @ATTRIBUTE next_move {North, South, East, West, Stop}

@data
11,11,0,1,1,1,1,0,2,3,1,3,1,1,5,1,0,12,7,4,387,South,386,South
11,10,1,1,0,1,1,0,2,3,1,3,1,1,5,1,0,12,8,3,386,South,385,East
11,9,1,0,1,1,1,0,2,3,1,3,1,1,5,1,0,13,8,4,385,East,384,East
12,9,0,1,1,1,1,0,1,3,1,3,1,1,5,1,0,13,8,3,384,East,583,South
13,9,0,1,1,1,1,0,1,4,1,3,1,1,5,1,1,7,1,2,583,South,582,South
13,8,1,1,1,1,1,0,2,4,1,3,1,1,5,1,1,7,1,3,582,South,581,East
13,7,1,0,1,1,1,0,2,3,1,3,1,1,5,1,1,7,1,4,581,East,580,South
14,7,1,1,1,1,1,0,2,4,1,3,1,1,5,1,1,7,1,3,580,South,579,South
14,6,1,1,0,0,1,0,2,5,1,3,1,1,5,1,1,7,1,4,579,South,578,West
14,5,1,1,1,1,1,0,2,5,1,3,1,1,5,1,1,7,1,5,578,West,577,West
13,5,0,1,1,1,1,0,2,4,1,3,1,1,5,1,1,7,1,4,577,West,576,West
12,5,0,0,1,1,1,0,3,4,1,3,1,1,5,1,1,7,1,3,576,West,575,West
11,5,0,1,1,1,1,0,3,5,1,3,1,1,5,1,1,7,1,2,575,West,574,West
10,5,1,1,1,1,1,0,3,5,1,3,1,1,5,1,1,7,1,1,574,West,573,West
9,5,1,1,1,1,1,0,4,5,1,3,1,1,5,1,1,7,1,2,573,West,572,West
8,5,1,1,1,1,1,0,4,4,1,3,1,1,5,1,1,7,1,3,572,West,571,West
7,5,0,1,1,1,1,0,3,4,1,3,1,1,5,1,1,7,1,4,571,West,570,West
6,5,0,1,1,1,1,0,2,4,1,3,1,1,5,1,1,7,1,5,570,West,569,West
5,5,0,1,1,1,1,0,2,5,1,3,1,1,5,1,1,7,1,6,569,West,568,West
1,11,0,1,1,0,1,0,6,5,0,6,9,0,8,11,0,14,6,14,0,Stop,-1,Stop
1,11,0,1,1,0,1,0,6,4,0,6,9,0,8,11,0,14,6,14,-1,Stop,-2,Stop
1,11,0,1,1,0,1,0,6,4,0,6,8,0,9,11,0,14,7,14,-2,Stop,-3,East
1,11,0,1,1,0,1,0,6,4,0,6,9,0,8,11,0,13,7,14,-3,East,-4,East
2,11,0,0,1,1,1,0,5,4,0,6,8,0,8,11,0,14,7,13,-4,East,-5,East
3,11,0,0,1,1,1,0,6,4,0,6,9,0,9,11,0,14,6,12,-5,East,-6,East
4,11,0,0,1,1,1,0,6,3,0,6,10,0,10,11,0,14,7,11,-6,East,-7,East
5,11,0,1,1,1,1,0,7,3,0,5,10,0,9,11,0,15,7,10,-7,East,-8,East
6,11,0,1,1,1,1,0,7,3,0,5,11,0,9,11,0,14,7,9,-8,East,-9,East
7,11,0,0,1,1,1,0,6,3,0,6,11,0,10,11,0,14,7,8,-9,East,-10,East
8,11,0,0,1,1,1,0,6,4,0,5,11,0,11,11,0,14,8,7,-10,East,-11,East
9,11,0,0,1,1,1,0,6,4,0,5,11,0,12,11,0,14,9,6,-11,East,-12,East
10,11,0,1,1,1,1,0,6,3,0,4,11,0,11,11,0,14,8,5,-12,East,187,East
11,11,0,1,1,1,1,0,7,3,0,5,11,1,5,1,0,14,7,4,187,East,186,East
12,11,0,0,1,1,1,0,7,4,0,4,11,1,5,1,0,14,7,3,186,East,185,East
13,11,0,0,1,1,1,0,7,4,0,4,11,1,5,1,0,14,8,2,185,East,184,South
14,11,0,1,1,1,1,0,7,3,0,5,11,1,5,1,0,15,8,1,184,South,283,South
14,10,1,1,0,0,1,0,7,4,0,4,11,1,5,1,0,15,9,8,283,South,482,East
14,9,1,1,1,1,1,0,6,4,0,5,11,1,5,1,1,15,9,7,482,East,481,East
15,9,0,1,1,1,1,0,6,3,0,4,11,1,5,1,1,7,1,8,481,East,480,West
16,9,0,1,1,1,1,0,6,4,0,3,11,1,5,1,1,7,1,9,480,West,479,West
15,9,0,1,1,1,1,0,6,4,0,4,11,1,5,1,1,7,1,8,479,West,478,West
14,9,1,1,1,1,1,0,6,4,0,5,11,1,5,1,1,7,1,7,478,West,477,West
13,9,0,1,1,1,1,0,7,4,0,6,11,1,5,1,1,7,1,6,477,West,476,West
12,9,0,1,1,1,1,0,6,4,0,5,11,1,5,1,1,7,1,5,476,West,475,West
11,9,1,0,1,1,1,0,6,3,0,5,11,1,5,1,1,7,1,4,475,West,474,West
10,9,1,1,1,1,1,0,6,4,0,5,11,1,5,1,1,7,1,3,474,West,473,West
9,9,0,1,1,1,1,0,6,4,0,4,11,1,5,1,1,7,1,4,473,West,472,West
8,9,0,1,1,1,1,0,7,4,0,3,11,1,5,1,1,7,1,5,472,West,471,West
7,9,0,1,1,1,1,0,7,3,0,2,11,1,5,1,1,7,1,6,471,West,470,North
6,9,1,1,1,1,1,0,7,3,0,2,11,1,5,1,1,7,1,7,470,North,469,North
6,10,1,1,0,1,1,0,7,4,0,3,11,1,5,1,1,7,1,8,469,North,468,West
6,11,0,1,1,1,1,0,7,3,0,2,11,1,5,1,1,7,1,9,468,West,467,West
5,11,0,1,1,1,1,0,6,3,0,3,11,1,5,1,1,7,1,10,467,West,666,West
4,11,0,0,1,1,1,0,6,3,1,3,1,1,5,1,1,7,1,11,666,West,665,West
3,11,0,0,1,1,1,0,5,3,1,3,1,1,5,1,1,7,1,12,665,West,664,West
2,11,0,0,1,1,1,0,5,3,1,3,1,1,5,1,1,7,1,13,664,West,663,South
1,11,0,1,1,0,1,0,6,3,1,3,1,1,5,1,1,7,1,14,663,South,662,South
1,10,1,1,0,0,1,0,6,4,1,3,1,1,5,1,1,7,1,13,662,South,661,South
1,9,1,1,1,0,1,0,5,4,1,3,1,1,5,1,1,7,1,12,661,South,660,South
1,8,1,1,1,0,1,0,5,3,1,3,1,1,5,1,1,7,1,11,660,South,659,South
1,7,1,1,1,0,1,0,5,4,1,3,1,1,5,1,1,7,1,10,659,South,658,South
1,6,1,1,0,0,1,0,4,4,1,3,1,1,5,1,1,7,1,9,658,South,657,East
1,5,1,1,1,0,1,0,4,4,1,3,1,1,5,1,1,7,1,10,657,East,656,East
2,5,0,1,1,1,1,0,4,5,1,3,1,1,5,1,1,7,1,9,656,East,655,East
3,5,0,1,1,1,1,0,4,4,1,3,1,1,5,1,1,7,1,8,655,East,654,East
4,5,0,1,1,1,1,0,3,4,1,3,1,1,5,1,1,7,1,7,654,East,653,South
5,5,0,1,1,1,1,0,3,3,1,3,1,1,5,1,1,7,1,6,653,South,652,West
5,4,1,1,1,1,1,0,2,3,1,3,1,1,5,1,1,7,1,7,652,West,651,West
4,4,1,1,1,1,1,0,2,3,1,3,1,1,5,1,1,7,1,8,651,West,650,West
3,4,1,1,1,1,1,0,2,3,1,3,1,1,5,1,1,7,1,9,650,West,649,West
2,4,1,1,1,1,1,0,3,3,1,3,1,1,5,1,1,7,1,10,649,West,648,South
1,4,1,1,1,0,1,0,2,3,1,3,1,1,5,1,1,7,1,11,648,South,647,East
1,11,0,1,1,0,1,0,6,5,0,6,9,0,8,11,0,14,6,14,0,Stop,-1,Stop
1,11,0,1,1,0,1,0,6,5,0,6,8,0,8,11,0,14,6,14,-1,Stop,-2,Stop
1,11,0,1,1,0,1,0,6,4,0,6,8,0,8,11,0,14,6,14,-2,Stop,-3,East
1,11,0,1,1,0,1,0,6,5,0,5,8,0,8,11,0,14,6,14,-3,East,-4,East
2,11,0,0,1,1,1,0,7,5,0,5,9,0,8,11,0,14,5,13,-4,East,-5,East
3,11,0,0,1,1,1,0,8,5,0,5,10,0,9,11,0,14,6,12,-5,East,-6,East
4,11,0,0,1,1,1,0,9,5,0,5,9,0,8,11,0,14,6,11,-6,East,-7,East
5,11,0,1,1,1,1,0,9,6,0,6,9,0,9,11,0,14,5,10,-7,East,-8,East
6,11,0,1,1,1,1,0,9,5,0,6,10,0,9,11,0,14,6,9,-8,East,-9,East
7,11,0,0,1,1,1,0,10,5,0,6,9,0,8,11,0,14,5,8,-9,East,190,East
8,11,0,0,1,1,1,0,10,4,0,7,9,1,5,1,0,14,5,7,190,East,189,West
9,11,0,0,1,1,1,0,11,4,0,6,9,1,5,1,0,13,5,6,189,West,188,West
8,11,0,0,1,1,1,0,10,4,0,6,8,1,5,1,0,14,5,7,188,West,187,West
7,11,0,0,1,1,1,0,10,5,0,6,7,1,5,1,0,15,5,8,187,West,186,South
6,11,0,1,1,1,1,0,10,6,0,7,7,1,5,1,0,15,4,9,186,South,185,South
6,10,1,1,0,1,1,0,10,5,0,6,7,1,5,1,0,16,4,8,185,South,184,South
6,9,1,1,1,1,1,0,10,4,0,5,7,1,5,1,0,15,4,7,184,South,183,South
6,8,1,1,1,1,1,0,10,4,0,5,7,1,5,1,0,15,4,6,183,South,382,West
6,7,1,0,1,1,1,0,11,4,1,3,1,1,5,1,0,15,3,5,382,West,381,West
5,7,1,0,1,1,1,0,10,4,1,3,1,1,5,1,0,16,3,6,381,West,380,East
4,7,1,0,1,1,1,0,10,3,1,3,1,1,5,1,0,16,3,7,380,East,379,East
5,7,1,0,1,1,1,0,10,4,1,3,1,1,5,1,0,16,3,6,379,East,378,East
6,7,1,0,1,1,1,0,9,4,1,3,1,1,5,1,0,16,3,5,378,East,377,East
7,7,1,0,1,1,1,0,9,3,1,3,1,1,5,1,0,15,3,4,377,East,376,East
8,7,1,1,1,1,1,0,10,3,1,3,1,1,5,1,0,15,3,3,376,East,375,South
9,7,1,1,1,1,1,0,9,3,1,3,1,1,5,1,0,14,3,2,375,South,374,South
9,6,1,1,1,1,1,0,9,3,1,3,1,1,5,1,0,13,3,1,374,South,373,South
9,5,1,1,1,1,1,0,8,3,1,3,1,1,5,1,0,14,3,2,373,South,372,South
9,4,1,1,1,1,1,0,8,4,1,3,1,1,5,1,0,14,3,3,372,South,371,Stop
9,3,1,0,1,1,1,0,8,3,1,3,1,1,5,1,0,15,3,4,371,Stop,370,West
9,3,1,0,1,1,1,0,7,3,1,3,1,1,5,1,0,15,4,4,370,West,369,West
8,3,1,0,1,1,1,0,6,3,1,3,1,1,5,1,0,16,4,5,369,West,568,West
7,3,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,16,3,6,568,West,567,West
6,3,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,15,3,7,567,West,566,North
5,3,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,15,3,8,566,North,565,North
5,4,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,3,7,565,North,564,East
5,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,4,6,564,East,563,East
6,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,4,5,563,East,562,East
7,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,4,4,562,East,561,East
8,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,5,3,561,East,560,East
9,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,4,2,560,East,559,East
10,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,4,1,559,East,558,East
11,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,4,2,558,East,557,East
12,5,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,16,4,3,557,East,556,East
13,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,4,4,556,East,555,East
14,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,3,5,555,East,554,East
15,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,3,6,554,East,553,East
16,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,3,7,553,East,552,South
17,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,3,8,552,South,551,South
17,4,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,3,9,551,South,550,West
1,11,0,1,1,0,1,0,6,5,0,6,9,0,8,11,0,14,6,14,0,Stop,-1,Stop
1,11,0,1,1,0,1,0,5,5,0,7,9,0,7,11,0,14,6,14,-1,Stop,-2,Stop
1,11,0,1,1,0,1,0,6,5,0,7,8,0,6,11,0,14,6,14,-2,Stop,-3,Stop
1,11,0,1,1,0,1,0,6,4,0,7,7,0,6,10,0,14,5,14,-3,Stop,-4,East
1,11,0,1,1,0,1,0,6,5,0,7,7,0,5,10,0,13,5,14,-4,East,-5,East
2,11,0,0,1,1,1,0,5,5,0,8,7,0,5,10,0,14,5,13,-5,East,-6,East
3,11,0,0,1,1,1,0,5,4,0,7,7,0,6,10,0,14,5,12,-6,East,-7,East
4,11,0,0,1,1,1,0,4,4,0,7,7,0,6,10,0,14,5,11,-7,East,-8,East
5,11,0,1,1,1,1,0,4,4,0,7,7,0,5,10,0,14,4,10,-8,East,-9,South
6,11,0,1,1,1,1,0,4,3,0,7,8,0,6,10,0,14,3,9,-9,South,190,South
6,10,1,1,0,1,1,0,4,3,0,8,8,1,5,1,0,13,3,8,190,South,189,South
6,9,1,1,1,1,1,0,5,3,0,8,8,1,5,1,0,14,3,7,189,South,188,East
6,8,1,1,1,1,1,0,6,3,0,8,8,1,5,1,0,14,3,6,188,East,187,East
7,8,1,1,1,1,1,0,5,3,0,8,7,1,5,1,0,15,3,5,187,East,386,East
8,8,1,1,1,1,1,0,5,3,1,3,1,1,5,1,0,15,4,4,386,East,385,South
9,8,1,1,1,1,1,0,5,4,1,3,1,1,5,1,0,14,4,3,385,South,384,South
9,7,1,1,1,1,1,0,4,4,1,3,1,1,5,1,0,13,4,2,384,South,383,South
9,6,1,1,1,1,1,0,4,4,1,3,1,1,5,1,0,13,5,1,383,South,382,West
9,5,1,1,1,1,1,0,4,3,1,3,1,1,5,1,0,13,4,2,382,West,381,West
8,5,1,1,1,1,1,0,4,4,1,3,1,1,5,1,0,13,4,3,381,West,380,West
7,5,0,1,1,1,1,0,4,4,1,3,1,1,5,1,0,14,4,4,380,West,379,West
6,5,0,1,1,1,1,0,3,4,1,3,1,1,5,1,0,13,4,5,379,West,378,South
5,5,0,1,1,1,1,0,3,3,1,3,1,1,5,1,0,14,4,6,378,South,377,West
5,4,1,1,1,1,1,0,4,3,1,3,1,1,5,1,0,14,4,7,377,West,376,West
4,4,1,1,1,1,1,0,5,3,1,3,1,1,5,1,0,14,4,8,376,West,375,South
3,4,1,1,1,1,1,0,5,3,1,3,1,1,5,1,0,14,3,9,375,South,374,East
3,3,1,0,1,1,1,0,5,4,1,3,1,1,5,1,0,15,3,10,374,East,373,East
4,3,1,0,1,1,1,0,4,4,1,3,1,1,5,1,0,15,4,9,373,East,372,North
5,3,1,0,1,1,1,0,4,4,1,3,1,1,5,1,0,14,4,8,372,North,371,North
5,4,1,1,1,1,1,0,4,5,1,3,1,1,5,1,0,14,4,7,371,North,370,West
5,5,0,1,1,1,1,0,4,5,1,3,1,1,5,1,0,15,4,6,370,West,569,East
4,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,7,569,East,568,East
5,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,5,6,568,East,567,East
6,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,5,5,567,East,566,East
7,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,5,4,566,East,565,East
8,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,5,3,565,East,564,East
9,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,5,2,564,East,563,East
10,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,4,1,563,East,562,East
11,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,4,2,562,East,561,East
12,5,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,16,4,3,561,East,560,East
13,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,3,4,560,East,559,East
14,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,3,5,559,East,558,South
1,11,0,1,1,0,1,0,6,5,0,6,9,0,8,11,0,14,6,14,0,Stop,-1,Stop
1,11,0,1,1,0,1,0,5,5,0,5,9,0,9,11,0,14,6,14,-1,Stop,-2,Stop
1,11,0,1,1,0,1,0,6,5,0,6,9,0,8,11,0,14,7,14,-2,Stop,-3,East
1,11,0,1,1,0,1,0,6,4,0,6,9,0,8,11,0,15,7,14,-3,East,-4,East
2,11,0,0,1,1,1,0,6,5,0,7,9,0,8,11,0,15,8,13,-4,East,-5,East
3,11,0,0,1,1,1,0,5,5,0,7,9,0,9,11,0,15,8,12,-5,East,-6,East
4,11,0,0,1,1,1,0,5,4,0,6,9,0,9,11,0,15,8,11,-6,East,-7,East
5,11,0,1,1,1,1,0,5,5,0,5,9,0,8,11,0,15,7,10,-7,East,-8,East
6,11,0,1,1,1,1,0,6,5,0,6,9,0,7,11,0,14,7,9,-8,East,191,East
7,11,0,0,1,1,1,0,7,5,0,6,9,1,5,1,0,14,8,8,191,East,190,West
8,11,0,0,1,1,1,0,8,5,0,6,8,1,5,1,0,15,8,7,190,West,189,West
7,11,0,0,1,1,1,0,9,5,0,7,8,1,5,1,0,15,7,8,189,West,188,South
6,11,0,1,1,1,1,0,9,4,0,6,8,1,5,1,0,15,8,9,188,South,187,South
6,10,1,1,0,1,1,0,10,4,0,6,9,1,5,1,0,15,8,8,187,South,386,South
6,9,1,1,1,1,1,0,11,4,1,3,1,1,5,1,0,15,7,7,386,South,385,East
6,8,1,1,1,1,1,0,10,4,1,3,1,1,5,1,0,16,7,6,385,East,384,East
7,8,1,1,1,1,1,0,10,4,1,3,1,1,5,1,0,17,7,5,384,East,383,South
8,8,1,1,1,1,1,0,10,4,1,3,1,1,5,1,0,18,7,4,383,South,382,South
8,7,1,1,1,1,1,0,9,4,1,3,1,1,5,1,0,18,7,3,382,South,381,South
8,6,1,1,1,0,1,0,9,4,1,3,1,1,5,1,0,18,7,2,381,South,380,South
8,5,1,1,1,1,1,0,9,5,1,3,1,1,5,1,0,18,6,3,380,South,379,East
8,4,1,1,1,1,1,0,9,4,1,3,1,1,5,1,0,18,6,4,379,East,578,East
9,4,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,5,3,578,East,577,North
10,4,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,5,2,577,North,576,East
10,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,5,1,576,East,575,East
11,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,5,2,575,East,574,East
12,5,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,5,3,574,East,573,East
13,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,5,4,573,East,572,East
14,5,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,5,5,572,East,571,East
15,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,5,6,571,East,570,East
16,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,4,7,570,East,569,South
17,5,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,4,8,569,South,568,West
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,Stop,-1,Stop
12,10,0,0,1,1,1,0,5,5,0,5,12,0,12,6,0,13,12,0,-1,Stop,-2,Stop
12,10,0,0,1,1,1,0,5,6,0,5,12,0,12,5,0,13,12,0,-2,Stop,-3,Stop
12,10,0,0,1,1,1,0,5,5,0,5,12,0,12,6,0,13,12,0,-3,Stop,-4,East
12,10,0,0,1,1,1,0,5,6,0,6,12,0,12,5,0,12,12,0,-4,East,-5,East
13,10,0,1,1,1,1,0,4,6,0,5,12,0,12,5,0,12,12,0,-5,East,-6,East
14,10,0,1,1,1,1,0,4,5,0,6,12,0,12,6,0,11,12,0,-6,East,-7,South
15,10,1,1,1,1,1,0,5,5,0,5,12,0,11,6,0,12,12,0,-7,South,-8,South
15,9,1,1,1,1,1,0,5,5,0,5,12,0,11,6,0,11,12,0,-8,South,-9,South
15,8,1,1,1,1,1,0,6,5,0,6,12,0,12,6,0,12,12,0,-9,South,-10,South
15,7,1,1,1,1,1,0,5,5,0,7,12,0,13,6,0,11,12,0,-10,South,-11,South
15,6,1,1,1,1,1,0,4,5,0,8,12,0,12,6,0,10,12,0,-11,South,-12,West
15,5,1,1,1,1,1,0,4,4,0,8,12,0,12,6,0,9,12,0,-12,West,-13,West
14,5,1,1,1,1,1,0,4,3,0,8,12,0,12,5,0,8,12,0,-13,West,-14,West
13,5,1,1,1,1,1,0,4,3,0,9,12,0,12,6,0,9,12,0,-14,West,-15,West
12,5,1,1,1,1,1,0,5,3,0,10,12,0,12,6,0,9,12,0,-15,West,-16,South
11,5,1,1,1,1,1,0,5,3,0,10,13,0,11,6,0,9,13,0,-16,South,-17,South
11,4,1,1,1,1,1,0,4,3,0,9,13,0,11,6,0,9,14,0,-17,South,-18,Stop
11,3,1,0,1,1,1,0,3,3,0,10,13,0,11,5,0,9,13,0,-18,Stop,-19,North
11,3,1,0,1,1,1,0,2,3,0,9,13,0,10,5,0,10,13,0,-19,North,-20,North
11,4,1,1,1,1,1,0,2,4,0,9,13,0,11,5,0,10,12,0,-20,North,179,North
11,5,1,1,1,1,1,0,3,4,0,10,13,1,5,1,0,10,13,0,179,North,178,West
11,6,0,1,1,1,1,0,4,4,0,10,12,1,5,1,0,10,14,0,178,West,177,South
10,6,0,1,1,0,1,0,3,4,0,9,12,1,5,1,0,11,14,0,177,South,176,South
10,5,1,1,1,0,1,0,3,4,0,10,12,1,5,1,0,12,14,0,176,South,175,South
10,4,1,1,1,0,1,0,3,4,0,10,13,1,5,1,0,11,14,0,175,South,174,West
10,3,1,0,1,1,1,0,4,4,0,9,13,1,5,1,0,11,14,0,174,West,173,West
9,3,0,0,1,1,1,0,5,4,0,9,14,1,5,1,0,11,14,0,173,West,172,West
8,3,1,0,1,1,1,0,4,4,0,9,14,1,5,1,0,12,14,0,172,West,171,West
7,3,1,0,1,1,1,0,5,4,0,8,14,1,5,1,0,13,14,0,171,West,170,West
6,3,1,0,1,1,1,0,5,5,0,7,14,1,5,1,0,12,14,0,170,West,169,North
5,3,1,0,1,1,1,0,5,5,0,8,14,1,5,1,0,12,14,0,169,North,368,North
5,4,1,1,1,1,1,1,1,1,0,7,14,1,5,1,0,12,14,0,368,North,367,North
5,5,1,1,1,1,1,1,1,1,0,7,14,1,5,1,0,12,14,0,367,North,366,West
5,6,0,1,1,1,1,1,1,1,0,7,14,1,5,1,0,11,14,0,366,West,365,West
4,6,1,1,1,1,1,1,1,1,0,8,14,1,5,1,0,12,14,0,365,West,364,West
3,6,1,1,1,1,1,1,1,1,0,9,14,1,5,1,0,13,14,0,364,West,363,North
2,6,1,1,1,1,1,1,1,1,0,9,13,1,5,1,0,14,14,0,363,North,362,North
2,7,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,15,14,0,362,North,361,North
2,8,1,1,1,1,1,1,1,1,0,10,12,1,5,1,0,15,13,0,361,North,360,North
2,9,1,1,1,1,1,1,1,1,0,11,12,1,5,1,0,15,14,0,360,North,359,North
2,10,1,1,1,1,1,1,1,1,0,12,12,1,5,1,0,15,14,0,359,North,358,North
2,11,1,1,1,1,1,1,1,1,0,11,12,1,5,1,0,16,14,0,358,North,357,North
2,12,1,1,1,1,1,1,1,1,0,11,12,1,5,1,0,15,14,0,357,North,356,North
2,13,1,1,1,1,1,1,1,1,0,12,12,1,5,1,0,16,14,0,356,North,355,East
2,14,0,1,1,1,1,1,1,1,0,12,12,1,5,1,0,16,13,0,355,East,354,East
3,14,0,1,1,1,1,1,1,1,0,11,12,1,5,1,0,16,14,0,354,East,353,East
4,14,0,0,1,1,1,1,1,1,0,11,12,1,5,1,0,16,14,0,353,East,352,East
5,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,17,14,0,352,East,351,East
6,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,17,13,0,351,East,350,East
7,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,16,13,0,350,East,349,East
8,14,0,1,1,1,1,1,1,1,0,12,12,1,5,1,0,15,13,0,349,East,348,East
9,14,0,1,1,1,1,1,1,1,0,12,12,1,5,1,0,15,14,0,348,East,347,East
10,14,0,1,1,1,1,1,1,1,0,11,12,1,5,1,0,16,14,0,347,East,346,East
11,14,0,0,1,1,1,1,1,1,0,11,12,1,5,1,0,16,14,0,346,East,345,East
12,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,15,14,0,345,East,344,East
13,14,0,0,1,1,1,1,1,1,0,13,12,1,5,1,0,16,14,0,344,East,343,West
14,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,17,14,0,343,West,342,West
13,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,18,14,0,342,West,341,West
12,14,0,0,1,1,1,1,1,1,0,12,12,1,5,1,0,18,14,0,341,West,340,West
11,14,0,0,1,1,1,1,1,1,0,13,12,1,5,1,0,18,13,0,340,West,339,South
10,14,0,1,1,1,1,1,1,1,0,12,12,1,5,1,0,18,12,0,339,South,338,South
10,13,1,1,0,1,1,1,1,1,0,12,12,1,5,1,0,18,11,0,338,South,337,East
10,12,1,0,1,1,1,1,1,1,0,11,12,1,5,1,0,18,12,0,337,East,536,East
11,12,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,11,0,536,East,535,West
12,12,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,10,0,535,West,534,West
11,12,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,11,0,534,West,533,West
10,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,11,0,533,West,532,North
9,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,12,0,532,North,531,North
9,13,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,13,0,531,North,530,East
9,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,12,0,530,East,529,East
10,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,12,0,529,East,528,East
11,14,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,11,0,528,East,527,East
12,14,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,11,0,527,East,526,East
13,14,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,12,0,526,East,525,East
14,14,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,18,12,0,525,East,524,East
15,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,13,0,524,East,523,East
16,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,13,0,523,East,522,South
17,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,13,0,522,South,521,South
