@RELATION training_tutorial1

    @ATTRIBUTE pacman_posx NUMERIC
    @ATTRIBUTE pacman_posy NUMERIC
    @ATTRIBUTE go_north {0,1}
    @ATTRIBUTE go_south {0,1}
    @ATTRIBUTE go_east {0,1}
    @ATTRIBUTE go_west {0,1}
    @ATTRIBUTE stop {0,1}
    @ATTRIBUTE living_ghosts_1 {1, 0}
    @ATTRIBUTE ghost_1_posx NUMERIC
    @ATTRIBUTE ghost_1_posy NUMERIC
    @ATTRIBUTE living_ghosts_2 {1, 0}
    @ATTRIBUTE ghost_2_posx NUMERIC
    @ATTRIBUTE ghost_2_posy NUMERIC
    @ATTRIBUTE living_ghosts_3 {1, 0}
    @ATTRIBUTE ghost_3_posx NUMERIC
    @ATTRIBUTE ghost_3_posy NUMERIC
    @ATTRIBUTE living_ghosts_4 {1, 0}
    @ATTRIBUTE ghost_4_posx NUMERIC
    @ATTRIBUTE ghost_4_posy NUMERIC
    @ATTRIBUTE distance_dot NUMERIC
    @ATTRIBUTE score NUMERIC
    @ATTRIBUTE move {North, South, East, West, Stop}
    @ATTRIBUTE next_score NUMERIC
    @ATTRIBUTE next_move {North, South, East, West, Stop}

@data
3,9,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,10,13,0,372,North,371,North
3,10,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,10,12,0,371,North,370,North
3,11,1,1,0,1,1,1,1,1,0,8,12,1,5,1,0,10,12,0,370,North,369,North
3,12,1,1,0,1,1,1,1,1,0,9,12,1,5,1,0,10,13,0,369,North,368,North
3,13,1,1,0,1,1,1,1,1,0,9,13,1,5,1,0,9,13,0,368,North,367,East
3,14,0,1,1,1,1,1,1,1,0,9,12,1,5,1,0,9,12,0,367,East,366,East
4,14,0,0,1,1,1,1,1,1,0,8,12,1,5,1,0,10,12,0,366,East,365,East
5,14,0,0,1,1,1,1,1,1,0,9,12,1,5,1,0,9,12,0,365,East,364,East
6,14,0,0,1,1,1,1,1,1,0,9,13,1,5,1,0,9,12,0,364,East,363,East
7,14,0,0,1,1,1,1,1,1,0,9,14,1,5,1,0,9,12,0,363,East,362,East
8,14,0,1,1,1,1,1,1,1,0,9,14,1,5,1,0,9,12,0,362,East,561,West
9,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,8,12,0,561,West,560,South
8,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,7,12,0,560,South,559,South
8,13,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,6,12,0,559,South,558,West
8,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,6,12,0,558,West,557,West
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,East,99,North
15,1,1,0,1,1,1,0,11,13,0,13,14,0,14,14,0,17,13,1,99,North,198,North
15,2,1,1,0,0,1,0,11,13,0,13,15,0,13,14,0,17,13,1,198,North,297,East
15,3,0,1,1,0,1,0,10,13,0,12,15,0,13,15,0,16,13,1,297,East,396,East
16,3,0,0,1,1,1,0,11,13,0,12,15,0,14,15,0,15,13,1,396,East,495,East
17,3,0,0,1,1,1,0,10,13,0,12,16,0,14,14,0,14,13,1,495,East,594,North
18,3,1,0,0,1,1,0,11,13,0,12,15,0,14,15,0,14,13,1,594,North,693,North
18,4,1,1,0,0,1,0,11,13,0,12,16,0,13,15,0,14,13,1,693,North,792,North
18,5,1,1,0,0,1,0,11,13,0,12,17,0,12,15,0,13,13,1,792,North,891,East
18,6,0,1,1,1,1,0,12,13,0,12,17,0,11,15,0,13,14,1,891,East,990,East
19,6,0,0,1,1,1,0,13,13,0,12,17,0,10,15,0,13,13,1,990,East,1089,East
20,6,0,0,1,1,1,0,14,13,0,12,18,0,9,15,0,12,13,1,1089,East,1188,North
21,6,1,1,0,1,1,0,13,13,0,11,18,0,10,15,0,11,13,1,1188,North,1287,North
21,7,1,1,0,0,1,0,13,14,0,12,18,0,9,15,0,11,13,1,1287,North,1386,North
21,8,1,1,0,0,1,0,14,14,0,12,18,0,8,15,0,12,13,1,1386,North,1485,North
21,9,1,1,1,1,1,0,14,13,0,11,18,0,9,15,0,11,13,1,1485,North,1584,North
21,10,1,1,0,0,1,0,13,13,0,10,18,0,9,15,0,10,13,1,1584,North,1683,North
21,11,1,1,0,0,1,0,13,13,0,10,18,0,9,15,0,10,13,1,1683,North,1782,North
21,12,1,1,0,0,1,0,14,13,0,10,18,0,9,15,0,10,13,1,1782,North,1881,West
21,13,1,1,1,1,1,0,14,14,0,11,18,0,8,15,0,11,13,1,1881,West,1880,West
20,13,0,0,1,1,1,0,14,15,0,10,18,0,8,15,0,10,13,2,1880,West,1879,North
19,13,1,1,1,0,1,0,14,15,0,9,18,0,8,15,0,10,13,3,1879,North,1878,North
19,14,1,1,0,0,1,0,14,14,0,9,18,0,8,14,0,11,13,2,1878,North,1877,West
19,15,0,1,0,1,1,0,14,14,0,9,18,0,8,14,0,12,13,2,1877,West,1876,West
18,15,0,0,1,1,1,0,14,15,0,9,19,0,8,14,0,13,13,3,1876,West,1875,West
17,15,0,0,1,1,1,0,14,14,0,9,20,0,8,14,0,14,13,3,1875,West,1874,West
16,15,0,0,1,1,1,0,14,15,0,9,21,0,8,13,0,14,14,3,1874,West,2073,West
15,15,1,0,1,1,1,1,1,1,0,8,21,0,7,13,0,13,14,3,2073,West,2072,South
14,15,0,1,1,1,1,1,2,1,0,7,21,0,7,13,0,14,14,4,2072,South,2071,West
14,14,1,1,0,1,1,1,3,1,0,6,21,0,6,13,0,13,14,5,2071,West,2070,South
13,14,1,1,1,0,1,1,3,1,0,6,20,0,7,13,0,13,13,5,2070,South,2269,North
13,13,1,0,1,1,1,1,4,1,0,6,20,0,6,13,1,7,1,5,2269,North,2268,North
13,14,1,1,1,0,1,1,3,1,0,6,20,0,5,13,1,7,1,5,2268,North,2267,West
13,15,0,1,1,1,1,1,2,1,0,6,20,0,6,13,1,6,1,4,2267,West,2266,West
12,15,1,0,1,1,1,1,2,1,0,6,21,0,7,13,1,6,1,3,2266,West,2265,West
11,15,0,0,1,1,1,1,2,1,0,5,21,0,6,13,1,5,1,3,2265,West,2264,West
10,15,0,0,1,1,1,1,3,1,0,4,21,0,7,13,1,6,1,3,2264,West,2263,West
9,15,0,0,1,1,1,1,3,1,0,4,21,0,6,13,1,7,1,3,2263,West,2262,South
8,15,0,1,1,0,1,1,3,1,0,5,21,0,6,14,1,7,1,2,2262,South,2261,South
8,14,1,1,0,0,1,1,4,1,0,5,21,0,6,15,1,6,1,2,2261,South,2260,West
8,13,1,1,0,1,1,1,4,1,0,6,21,0,6,14,1,5,1,2,2260,West,2259,West
7,13,0,0,1,1,1,1,4,1,0,6,20,0,6,15,1,4,1,1,2259,West,2358,North
6,13,1,1,1,1,1,1,3,1,0,6,19,0,6,15,1,5,1,1,2358,North,2657,North
6,14,1,1,0,0,1,1,2,1,0,6,18,1,5,1,1,5,1,1,2657,North,2756,North
6,15,1,1,0,0,1,1,1,1,0,6,19,1,6,1,1,5,1,1,2756,North,2855,North
6,16,1,1,0,0,1,1,1,1,0,6,19,1,7,1,1,6,1,1,2855,North,2954,North
6,17,1,1,0,0,1,1,1,2,0,6,19,1,6,1,1,6,1,1,2954,North,3053,North
1,18,0,1,1,0,1,0,5,9,0,11,3,0,17,6,0,25,13,0,0,South,-1,South
1,17,1,1,0,0,1,0,5,9,0,11,3,0,18,6,0,25,13,0,-1,South,-2,South
1,16,1,1,1,0,1,0,4,9,0,10,3,0,18,6,0,25,14,0,-2,South,-3,South
1,15,1,1,1,0,1,0,5,9,0,11,3,0,17,6,0,25,13,0,-3,South,-4,South
1,14,1,1,1,0,1,0,5,10,0,10,3,0,17,6,0,25,13,0,-4,South,-5,South
1,13,1,1,0,0,1,0,5,10,0,10,4,0,16,6,0,25,13,0,-5,South,-6,South
1,12,1,1,1,0,1,0,6,10,0,10,5,0,17,6,0,25,14,0,-6,South,-7,South
1,11,1,1,0,0,1,0,5,10,0,11,5,0,18,6,0,25,14,0,-7,South,-8,South
1,10,1,1,0,0,1,0,5,10,0,11,6,0,17,6,0,25,14,0,-8,South,-9,South
1,9,1,1,0,0,1,0,5,9,0,11,7,0,16,6,0,25,15,0,-9,South,-10,South
1,8,1,1,0,0,1,0,5,9,0,10,7,0,17,6,0,25,14,0,-10,South,-11,South
1,7,1,1,0,0,1,0,5,9,0,11,7,0,17,5,0,25,15,0,-11,South,-12,East
1,6,1,1,1,0,1,0,5,9,0,11,8,0,17,4,0,24,15,0,-12,East,-13,East
2,6,0,1,1,1,1,0,4,9,0,11,7,0,17,4,0,25,15,0,-13,East,-14,East
3,6,1,1,1,1,1,0,4,9,0,10,7,0,16,4,0,25,14,0,-14,East,-15,North
4,6,1,1,1,1,1,0,4,10,0,9,7,0,16,3,0,25,14,0,-15,North,-16,North
4,7,1,1,1,1,1,0,4,10,0,10,7,0,16,3,0,25,14,0,-16,North,-17,North
4,8,1,1,1,1,1,0,4,9,0,9,7,0,17,3,0,25,15,0,-17,North,182,East
4,9,1,1,1,1,1,1,1,1,0,9,7,0,16,3,0,25,15,0,182,East,181,East
5,9,1,1,1,1,1,1,1,1,0,8,7,0,17,3,0,25,16,0,181,East,180,South
6,9,1,1,0,1,1,1,1,1,0,8,7,0,17,3,0,25,16,0,180,South,179,South
6,8,1,1,0,1,1,1,1,1,0,8,6,0,18,3,0,25,15,0,179,South,178,South
6,7,1,1,0,1,1,1,1,1,0,9,6,0,17,3,0,25,15,0,178,South,177,East
6,6,1,0,1,1,1,1,1,1,0,9,5,0,17,3,0,25,14,0,177,East,176,East
7,6,0,0,1,1,1,1,1,1,0,10,5,0,17,3,0,24,14,0,176,East,175,East
8,6,1,1,1,1,1,1,1,1,0,11,5,0,17,4,0,24,15,0,175,East,174,East
9,6,1,1,1,1,1,1,1,1,0,10,5,0,17,3,0,24,14,0,174,East,173,South
10,6,1,1,1,1,1,1,1,1,0,10,4,0,16,3,0,23,14,0,173,South,172,West
10,5,1,1,1,1,1,1,1,1,0,9,4,0,15,3,0,23,13,0,172,West,171,East
9,5,1,1,1,1,1,1,1,1,0,10,4,0,16,3,0,22,13,0,171,East,170,East
10,5,1,1,1,1,1,1,1,1,0,11,4,0,16,3,0,22,14,0,170,East,169,South
11,5,1,1,0,1,1,1,1,1,0,11,4,0,15,3,0,22,14,0,169,South,368,North
11,4,1,1,0,1,1,1,1,1,1,3,1,0,14,3,0,22,15,0,368,North,367,North
11,5,1,1,0,1,1,1,1,1,1,3,1,0,13,3,0,21,15,0,367,North,366,North
11,6,1,1,0,1,1,1,1,1,1,3,1,0,13,4,0,21,16,0,366,North,365,North
11,7,1,1,0,1,1,1,1,1,1,3,1,0,13,5,0,21,17,0,365,North,364,North
11,8,1,1,0,1,1,1,1,1,1,3,1,0,13,5,0,21,18,0,364,North,363,North
11,9,1,1,0,1,1,1,1,1,1,3,1,0,14,5,0,21,17,0,363,North,362,North
11,10,1,1,0,1,1,1,1,1,1,3,1,0,14,6,0,21,18,0,362,North,361,North
11,11,1,1,0,1,1,1,1,1,1,3,1,0,14,6,0,21,17,0,361,North,360,East
11,12,0,1,1,1,1,1,1,1,1,3,1,0,14,5,0,21,16,0,360,East,359,East
12,12,0,0,1,1,1,1,1,1,1,3,1,0,13,5,0,21,15,0,359,East,358,East
13,12,0,1,1,1,1,1,1,1,1,3,1,0,14,5,0,21,16,0,358,East,357,South
14,12,1,1,1,1,1,1,1,1,1,3,1,0,14,5,0,21,15,0,357,South,356,South
14,11,1,1,1,1,1,1,1,1,1,3,1,0,14,5,0,20,15,0,356,South,355,South
14,10,1,1,1,1,1,1,1,1,1,3,1,0,14,4,0,21,15,0,355,South,354,South
14,9,1,1,0,1,1,1,1,1,1,3,1,0,14,4,0,20,15,0,354,South,353,South
14,8,1,1,1,1,1,1,1,1,1,3,1,0,14,5,0,21,15,0,353,South,352,West
14,7,1,1,0,1,1,1,1,1,1,3,1,0,13,5,0,21,16,0,352,West,351,East
13,7,1,1,1,0,1,1,1,1,1,3,1,0,14,5,0,21,16,0,351,East,350,South
14,7,1,1,0,1,1,1,1,1,1,3,1,0,14,4,0,22,16,0,350,South,349,South
14,6,1,1,1,1,1,1,1,1,1,3,1,0,14,4,0,23,16,0,349,South,548,North
14,5,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,23,16,0,548,North,547,North
14,6,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,23,16,0,547,North,546,North
14,7,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,22,16,0,546,North,545,North
14,8,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,22,16,0,545,North,544,North
14,9,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,22,16,0,544,North,543,East
14,10,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,23,16,0,543,East,542,East
15,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,23,15,0,542,East,541,East
16,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,23,16,0,541,East,540,East
17,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,23,15,0,540,East,539,East
18,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,23,16,0,539,East,538,East
19,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,24,16,0,538,East,537,North
20,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,25,16,0,537,North,536,North
20,11,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,25,16,0,536,North,535,North
20,12,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,25,15,0,535,North,534,North
20,13,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,25,15,0,534,North,533,North
20,14,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,25,15,0,533,North,532,East
20,15,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,25,16,0,532,East,531,East
21,15,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,25,15,0,531,East,530,East
22,15,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,25,14,0,530,East,529,East
23,15,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,24,14,0,529,East,528,South
1,6,0,1,1,0,1,0,6,4,0,8,6,0,11,3,0,16,6,0,0,East,-1,East
2,6,0,0,1,1,1,0,5,4,0,8,6,0,11,4,0,16,6,0,-1,East,-2,East
3,6,0,0,1,1,1,0,6,4,0,9,6,0,11,4,0,17,6,0,-2,East,-3,East
4,6,0,0,1,1,1,0,5,4,0,10,6,0,12,4,0,18,6,0,-3,East,-4,East
5,6,0,0,1,1,1,0,6,4,0,11,6,0,13,4,0,18,5,0,-4,East,-5,East
6,6,0,0,1,1,1,0,5,4,0,11,6,0,13,3,0,18,5,0,-5,East,-6,East
7,6,0,1,1,1,1,0,5,4,0,10,6,0,13,4,0,18,6,0,-6,East,-7,East
8,6,0,0,1,1,1,0,4,4,0,11,6,0,14,4,0,17,6,0,-7,East,-8,East
9,6,0,0,1,1,1,0,5,4,0,10,6,0,13,4,0,17,6,0,-8,East,191,East
10,6,0,0,1,1,1,0,5,4,1,3,1,0,13,3,0,17,6,0,191,East,190,East
11,6,0,0,1,1,1,0,6,4,1,3,1,0,13,4,0,16,6,0,190,East,189,East
12,6,0,0,1,1,1,0,6,3,1,3,1,0,13,4,0,16,6,0,189,East,188,East
13,6,0,0,1,1,1,0,5,3,1,3,1,0,13,4,0,16,6,0,188,East,187,East
14,6,0,1,1,1,1,0,4,3,1,3,1,0,13,4,0,16,5,0,187,East,186,East
15,6,0,0,1,1,1,0,4,4,1,3,1,0,12,4,0,16,4,0,186,East,185,South
16,6,0,1,1,1,1,0,3,4,1,3,1,0,12,3,0,16,5,0,185,South,384,South
16,5,1,1,0,0,1,0,2,4,1,3,1,0,11,3,1,7,1,0,384,South,383,West
16,4,1,1,1,1,1,0,2,4,1,3,1,0,11,3,1,7,1,0,383,West,382,West
15,4,0,1,1,1,1,0,3,4,1,3,1,0,11,3,1,7,1,0,382,West,381,West
14,4,1,1,1,1,1,0,4,4,1,3,1,0,10,3,1,7,1,0,381,West,380,West
13,4,0,1,1,1,1,0,3,4,1,3,1,0,10,4,1,7,1,0,380,West,379,West
12,4,0,1,1,1,1,0,3,3,1,3,1,0,11,4,1,7,1,0,379,West,578,West
11,4,0,1,1,1,1,0,3,4,1,3,1,1,5,1,1,7,1,0,578,West,577,West
10,4,0,1,1,1,1,0,2,4,1,3,1,1,5,1,1,7,1,0,577,West,576,West
9,4,0,1,1,1,1,0,2,3,1,3,1,1,5,1,1,7,1,0,576,West,575,West
8,4,0,1,1,1,1,0,3,3,1,3,1,1,5,1,1,7,1,0,575,West,574,West
7,4,1,1,1,1,1,0,3,4,1,3,1,1,5,1,1,7,1,0,574,West,573,West
6,4,0,1,1,1,1,0,2,4,1,3,1,1,5,1,1,7,1,0,573,West,572,West
5,4,0,1,1,1,1,0,2,3,1,3,1,1,5,1,1,7,1,0,572,West,571,West
4,4,0,1,1,1,1,0,3,3,1,3,1,1,5,1,1,7,1,0,571,West,570,East
3,4,0,1,1,1,1,0,4,3,1,3,1,1,5,1,1,7,1,0,570,East,569,East
1,11,0,1,1,0,1,0,6,5,0,6,9,0,8,11,0,14,6,14,0,East,-1,East
2,11,0,0,1,1,1,0,5,5,0,6,8,0,7,11,0,14,6,13,-1,East,-2,East
3,11,0,0,1,1,1,0,5,4,0,6,7,0,7,11,0,14,6,12,-2,East,-3,East
4,11,0,0,1,1,1,0,5,5,0,7,7,0,7,11,0,14,7,11,-3,East,-4,East
5,11,0,1,1,1,1,0,5,5,0,8,7,0,6,11,0,14,7,10,-4,East,195,South
6,11,0,1,1,1,1,0,5,5,0,8,7,1,5,1,0,14,8,9,195,South,194,South
6,10,1,1,0,1,1,0,5,4,0,8,8,1,5,1,0,14,9,8,194,South,193,East
6,9,1,1,1,1,1,0,6,4,0,9,8,1,5,1,0,13,9,7,193,East,192,East
7,9,0,1,1,1,1,0,6,5,0,9,8,1,5,1,0,12,9,6,192,East,191,East
8,9,0,1,1,1,1,0,6,4,0,10,8,1,5,1,0,12,9,5,191,East,190,East
9,9,0,1,1,1,1,0,6,3,0,10,7,1,5,1,0,12,9,4,190,East,389,West
10,9,1,1,1,1,1,0,5,3,0,9,7,1,5,1,1,11,9,3,389,West,388,South
9,9,0,1,1,1,1,0,5,3,0,9,8,1,5,1,1,7,1,4,388,South,587,West
9,8,1,1,1,1,1,0,6,3,1,3,1,1,5,1,1,7,1,3,587,West,586,South
8,8,1,1,1,1,1,0,7,3,1,3,1,1,5,1,1,7,1,4,586,South,585,South
8,7,1,1,1,1,1,0,6,3,1,3,1,1,5,1,1,7,1,3,585,South,584,South
8,6,1,1,1,0,1,0,6,3,1,3,1,1,5,1,1,7,1,2,584,South,583,West
8,5,1,1,1,1,1,0,6,3,1,3,1,1,5,1,1,7,1,3,583,West,582,West
7,5,0,1,1,1,1,0,6,3,1,3,1,1,5,1,1,7,1,4,582,West,581,West
6,5,0,1,1,1,1,0,5,3,1,3,1,1,5,1,1,7,1,5,581,West,580,South
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,East,-1,East
13,10,0,1,1,1,1,0,5,6,0,5,12,0,13,5,0,13,12,0,-1,East,-2,South
14,10,0,1,1,1,1,0,5,5,0,6,12,0,13,6,0,12,12,0,-2,South,-3,South
14,9,1,1,1,1,1,0,5,6,0,5,12,0,13,6,0,12,12,0,-3,South,-4,South
14,8,1,1,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,-4,South,-5,South
14,7,1,1,1,0,1,0,5,5,0,5,12,0,14,6,0,12,12,0,-5,South,194,West
14,6,1,1,1,1,1,0,5,4,0,5,12,1,5,1,0,13,12,0,194,West,193,West
13,6,0,1,1,1,1,0,6,4,0,6,12,1,5,1,0,12,12,0,193,West,192,West
12,6,0,1,1,1,1,0,6,4,0,5,12,1,5,1,0,12,12,0,192,West,191,West
11,6,0,1,1,1,1,0,5,4,0,6,12,1,5,1,0,13,12,0,191,West,190,South
10,6,0,1,1,0,1,0,5,3,0,6,12,1,5,1,0,13,12,0,190,South,189,South
10,5,1,1,1,0,1,0,6,3,0,7,12,1,5,1,0,13,12,0,189,South,188,South
10,4,1,1,1,0,1,0,5,3,0,8,12,1,5,1,0,13,12,0,188,South,187,West
10,3,1,0,1,1,1,0,4,3,0,9,12,1,5,1,0,13,12,0,187,West,186,West
9,3,0,0,1,1,1,0,3,3,0,8,12,1,5,1,0,12,12,0,186,West,185,West
8,3,1,0,1,1,1,0,3,3,0,9,12,1,5,1,0,11,12,0,185,West,184,West
7,3,1,0,1,1,1,0,2,3,0,9,12,1,5,1,0,11,12,0,184,West,183,West
6,3,1,0,1,1,1,0,2,3,0,9,13,1,5,1,0,12,12,0,183,West,182,West
5,3,1,0,1,1,1,0,1,3,0,8,13,1,5,1,0,11,12,0,182,West,181,West
4,3,1,0,1,1,1,0,1,4,0,9,13,1,5,1,0,11,12,0,181,West,180,West
3,3,1,0,1,1,1,0,1,5,0,10,13,1,5,1,0,11,12,0,180,West,179,West
2,3,1,0,1,1,1,0,1,5,0,9,13,1,5,1,0,12,12,0,179,West,178,North
1,3,1,0,1,0,1,0,1,5,0,10,13,1,5,1,0,11,12,0,178,North,177,North
1,4,1,1,1,0,1,0,1,5,0,10,13,1,5,1,0,12,12,0,177,North,376,East
1,5,1,1,1,0,1,1,1,1,0,10,13,1,5,1,0,13,12,0,376,East,375,East
2,5,1,1,1,1,1,1,1,1,0,9,13,1,5,1,0,12,12,0,375,East,374,North
3,5,1,1,1,1,1,1,1,1,0,8,13,1,5,1,0,12,12,0,374,North,373,North
3,6,1,1,1,1,1,1,1,1,0,8,13,1,5,1,0,11,12,0,373,North,372,North
3,7,1,1,1,1,1,1,1,1,0,8,13,1,5,1,0,10,12,0,372,North,371,North
3,8,1,1,1,1,1,1,1,1,0,9,13,1,5,1,0,11,12,0,371,North,370,North
3,9,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,12,12,0,370,North,369,North
3,10,1,1,1,1,1,1,1,1,0,8,12,1,5,1,0,12,12,0,369,North,368,North
3,11,1,1,0,1,1,1,1,1,0,8,12,1,5,1,0,13,12,0,368,North,367,North
3,12,1,1,0,1,1,1,1,1,0,8,12,1,5,1,0,13,12,0,367,North,366,North
3,13,1,1,0,1,1,1,1,1,0,9,12,1,5,1,0,13,12,0,366,North,365,East
3,14,0,1,1,1,1,1,1,1,0,9,13,1,5,1,0,13,12,0,365,East,364,East
4,14,0,0,1,1,1,1,1,1,0,8,13,1,5,1,0,13,12,0,364,East,363,East
5,14,0,0,1,1,1,1,1,1,0,8,13,1,5,1,0,13,12,0,363,East,362,East
6,14,0,0,1,1,1,1,1,1,0,8,14,1,5,1,0,13,12,0,362,East,361,East
7,14,0,0,1,1,1,1,1,1,0,9,14,1,5,1,0,12,12,0,361,East,360,East
8,14,0,1,1,1,1,1,1,1,0,10,14,1,5,1,0,13,12,0,360,East,359,East
9,14,0,1,1,1,1,1,1,1,0,10,14,1,5,1,0,12,12,0,359,East,558,South
10,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,12,12,0,558,South,557,South
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,East,99,North
15,1,1,0,1,1,1,0,11,13,0,13,13,0,14,13,0,17,13,1,99,North,198,North
15,2,1,1,0,0,1,0,10,13,0,12,13,0,13,13,0,16,13,1,198,North,297,East
15,3,0,1,1,0,1,0,10,13,0,13,13,0,12,13,0,16,13,1,297,East,396,East
16,3,0,0,1,1,1,0,10,13,0,13,13,0,13,13,0,15,13,1,396,East,495,East
17,3,0,0,1,1,1,0,10,13,0,12,13,0,14,13,0,16,13,1,495,East,594,North
18,3,1,0,0,1,1,0,11,13,0,12,13,0,14,13,0,15,13,1,594,North,693,North
18,4,1,1,0,0,1,0,11,13,0,12,13,0,15,13,0,15,13,1,693,North,792,North
18,5,1,1,0,0,1,0,10,13,0,13,13,0,14,13,0,15,13,1,792,North,891,East
18,6,0,1,1,1,1,0,10,13,0,13,14,0,14,14,0,15,13,1,891,East,990,East
19,6,0,0,1,1,1,0,11,13,0,13,13,0,14,13,0,16,13,1,990,East,1089,East
20,6,0,0,1,1,1,0,12,13,0,14,13,0,15,13,0,16,13,1,1089,East,1188,North
21,6,1,1,0,1,1,0,11,13,0,15,13,0,16,13,0,17,13,1,1188,North,1287,North
21,7,1,1,0,0,1,0,12,13,0,14,13,0,17,13,0,17,13,1,1287,North,1386,North
21,8,1,1,0,0,1,0,12,13,0,14,14,0,17,13,0,17,13,1,1386,North,1485,North
21,9,1,1,1,1,1,0,12,13,0,13,14,0,16,13,0,17,13,1,1485,North,1584,North
21,10,1,1,0,0,1,0,11,13,0,14,14,0,17,13,0,16,13,1,1584,North,1683,North
21,11,1,1,0,0,1,0,11,13,0,14,14,0,16,13,0,15,13,1,1683,North,1782,North
21,12,1,1,0,0,1,0,12,13,0,13,14,0,16,13,0,16,13,1,1782,North,1881,West
21,13,1,1,1,1,1,0,13,13,0,13,14,0,15,13,0,17,13,1,1881,West,1880,West
20,13,0,0,1,1,1,0,14,13,0,13,14,0,15,13,0,16,13,2,1880,West,1879,North
19,13,1,1,1,0,1,0,14,13,0,13,14,0,14,13,0,15,13,3,1879,North,1878,North
19,14,1,1,0,0,1,0,14,14,0,13,15,0,14,14,0,15,13,2,1878,North,1877,West
19,15,0,1,0,1,1,0,14,13,0,13,14,0,13,14,0,14,13,2,1877,West,1876,West
18,15,0,0,1,1,1,0,14,14,0,13,14,0,14,14,0,15,13,3,1876,West,1875,West
17,15,0,0,1,1,1,0,14,14,0,13,13,0,14,13,0,14,13,3,1875,West,1874,West
16,15,0,0,1,1,1,0,13,14,0,13,13,0,14,13,0,15,13,3,1874,West,1873,West
15,15,1,0,1,1,1,0,14,14,0,13,14,0,15,13,0,14,13,3,1873,West,1872,South
14,15,0,1,1,1,1,0,14,13,0,13,13,0,16,13,0,14,14,4,1872,South,2071,West
14,14,1,1,0,1,1,1,1,1,0,13,14,0,15,13,0,14,13,5,2071,West,2270,South
13,14,1,1,1,0,1,1,2,1,1,2,1,0,15,13,0,13,13,5,2270,South,2469,East
13,13,1,0,1,1,1,1,3,1,1,3,1,0,16,13,1,7,1,5,2469,East,2468,East
14,13,1,0,1,1,1,1,3,1,1,2,1,0,17,13,1,7,1,5,2468,East,2467,East
1,18,0,1,1,0,1,0,5,9,0,11,3,0,17,6,0,25,13,0,0,South,-1,South
1,17,1,1,0,0,1,0,4,9,0,11,4,0,17,5,0,25,13,0,-1,South,-2,South
1,16,1,1,1,0,1,0,3,9,0,10,4,0,18,5,0,25,13,0,-2,South,-3,South
1,15,1,1,1,0,1,0,3,10,0,10,4,0,19,5,0,25,13,0,-3,South,-4,South
1,14,1,1,1,0,1,0,3,9,0,10,4,0,18,5,0,25,13,0,-4,South,-5,South
1,13,1,1,0,0,1,0,3,9,0,10,3,0,17,5,0,25,13,0,-5,South,-6,South
1,12,1,1,1,0,1,0,3,8,0,9,3,0,17,4,0,25,14,0,-6,South,-7,South
1,11,1,1,0,0,1,0,4,8,0,9,3,0,18,4,0,25,15,0,-7,South,-8,South
1,10,1,1,0,0,1,0,3,8,0,9,4,0,17,4,0,25,15,0,-8,South,-9,South
1,9,1,1,0,0,1,0,3,8,0,10,4,0,17,5,0,25,14,0,-9,South,-10,South
1,8,1,1,0,0,1,0,3,9,0,10,4,0,17,6,0,25,13,0,-10,South,-11,South
1,7,1,1,0,0,1,0,4,9,0,10,3,0,16,6,0,25,13,0,-11,South,-12,East
1,6,1,1,1,0,1,0,4,9,0,9,3,0,17,6,0,25,13,0,-12,East,-13,East
